Assembly_name	Original_file_name	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund
GCA_003212455.1_ASM321245v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212455.1_ASM321245v1_genomic_prodigal_proteins.faa	NA	158	157	62.95	0.40
GCA_003212375.1_ASM321237v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212375.1_ASM321237v1_genomic_prodigal_proteins.faa	NA	179	179	71.31	0.00
GCA_003212245.1_ASM321224v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212245.1_ASM321224v1_genomic_prodigal_proteins.faa	NA	164	162	65.34	0.80
GCA_003209675.1_ASM320967v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209675.1_ASM320967v1_genomic_prodigal_proteins.faa	NA	225	224	89.64	0.40
GCA_003209655.1_ASM320965v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209655.1_ASM320965v1_genomic_prodigal_proteins.faa	NA	237	236	94.42	0.40
GCA_003212175.1_ASM321217v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212175.1_ASM321217v1_genomic_prodigal_proteins.faa	NA	175	175	69.72	0.00
GCA_003212115.1_ASM321211v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212115.1_ASM321211v1_genomic_prodigal_proteins.faa	NA	145	144	57.77	0.40
GCA_003212055.1_ASM321205v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212055.1_ASM321205v1_genomic_prodigal_proteins.faa	NA	136	136	54.18	0.00
GCA_003211925.1_ASM321192v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211925.1_ASM321192v1_genomic_prodigal_proteins.faa	NA	145	144	57.77	0.40
GCA_003211955.1_ASM321195v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211955.1_ASM321195v1_genomic_prodigal_proteins.faa	NA	194	193	77.29	0.40
GCA_003211875.1_ASM321187v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211875.1_ASM321187v1_genomic_prodigal_proteins.faa	NA	133	129	52.99	1.59
GCA_003211755.1_ASM321175v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211755.1_ASM321175v1_genomic_prodigal_proteins.faa	NA	133	131	52.99	0.80
GCA_003211655.1_ASM321165v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211655.1_ASM321165v1_genomic_prodigal_proteins.faa	NA	140	138	55.78	0.80
GCA_003209275.1_ASM320927v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209275.1_ASM320927v1_genomic_prodigal_proteins.faa	NA	134	129	53.39	1.99
GCA_003209115.1_ASM320911v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209115.1_ASM320911v1_genomic_prodigal_proteins.faa	NA	165	165	65.74	0.00
GCA_003211415.1_ASM321141v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211415.1_ASM321141v1_genomic_prodigal_proteins.faa	NA	173	170	68.92	1.20
GCA_003211435.1_ASM321143v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211435.1_ASM321143v1_genomic_prodigal_proteins.faa	NA	227	227	90.44	0.00
GCA_003211395.1_ASM321139v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211395.1_ASM321139v1_genomic_prodigal_proteins.faa	NA	149	148	59.36	0.40
GCA_003209065.1_ASM320906v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209065.1_ASM320906v1_genomic_prodigal_proteins.faa	NA	230	230	91.63	0.00
GCA_003211335.1_ASM321133v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211335.1_ASM321133v1_genomic_prodigal_proteins.faa	NA	142	141	56.57	0.40
GCA_003209055.1_ASM320905v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209055.1_ASM320905v1_genomic_prodigal_proteins.faa	NA	161	160	64.14	0.40
GCA_003211375.1_ASM321137v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211375.1_ASM321137v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003211115.1_ASM321111v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211115.1_ASM321111v1_genomic_prodigal_proteins.faa	NA	143	138	56.97	1.99
GCA_003211095.1_ASM321109v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211095.1_ASM321109v1_genomic_prodigal_proteins.faa	NA	169	168	67.33	0.40
GCA_003211135.1_ASM321113v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211135.1_ASM321113v1_genomic_prodigal_proteins.faa	NA	191	190	76.10	0.40
GCA_003210945.1_ASM321094v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210945.1_ASM321094v1_genomic_prodigal_proteins.faa	NA	163	163	64.94	0.00
GCA_003210895.1_ASM321089v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210895.1_ASM321089v1_genomic_prodigal_proteins.faa	NA	189	188	75.30	0.40
GCA_003211075.1_ASM321107v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211075.1_ASM321107v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003208955.1_ASM320895v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003208955.1_ASM320895v1_genomic_prodigal_proteins.faa	NA	180	179	71.71	0.40
GCA_003210835.1_ASM321083v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210835.1_ASM321083v1_genomic_prodigal_proteins.faa	NA	154	152	61.35	0.80
GCA_003210825.1_ASM321082v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210825.1_ASM321082v1_genomic_prodigal_proteins.faa	NA	158	158	62.95	0.00
GCA_003208935.1_ASM320893v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003208935.1_ASM320893v1_genomic_prodigal_proteins.faa	NA	179	179	71.31	0.00
GCA_003208885.1_ASM320888v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003208885.1_ASM320888v1_genomic_prodigal_proteins.faa	NA	147	146	58.57	0.40
GCA_003210655.1_ASM321065v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210655.1_ASM321065v1_genomic_prodigal_proteins.faa	NA	172	170	68.53	0.80
GCA_003210675.1_ASM321067v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210675.1_ASM321067v1_genomic_prodigal_proteins.faa	NA	196	194	78.09	0.80
GCA_003210625.1_ASM321062v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210625.1_ASM321062v1_genomic_prodigal_proteins.faa	NA	144	144	57.37	0.00
GCA_003208875.1_ASM320887v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003208875.1_ASM320887v1_genomic_prodigal_proteins.faa	NA	243	242	96.81	0.40
GCA_003210615.1_ASM321061v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210615.1_ASM321061v1_genomic_prodigal_proteins.faa	NA	153	153	60.96	0.00
GCA_003210235.1_ASM321023v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210235.1_ASM321023v1_genomic_prodigal_proteins.faa	NA	154	150	61.35	1.59
GCA_003210595.1_ASM321059v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210595.1_ASM321059v1_genomic_prodigal_proteins.faa	NA	129	124	51.39	1.99
GCA_003210215.1_ASM321021v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210215.1_ASM321021v1_genomic_prodigal_proteins.faa	NA	154	153	61.35	0.40
GCA_003210275.1_ASM321027v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210275.1_ASM321027v1_genomic_prodigal_proteins.faa	NA	165	163	65.74	0.80
GCA_003283665.1_ASM328366v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003283665.1_ASM328366v1_genomic_prodigal_proteins.faa	NA	114	113	45.42	0.40
GCA_003284445.1_ASM328444v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003284445.1_ASM328444v1_genomic_prodigal_proteins.faa	NA	170	168	67.73	0.80
GCA_003283745.1_ASM328374v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003283745.1_ASM328374v1_genomic_prodigal_proteins.faa	NA	126	126	50.20	0.00
GCA_003284375.1_ASM328437v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003284375.1_ASM328437v1_genomic_prodigal_proteins.faa	NA	187	185	74.50	0.80
GCA_003284185.1_ASM328418v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003284185.1_ASM328418v1_genomic_prodigal_proteins.faa	NA	120	119	47.81	0.40
GCA_003283685.1_ASM328368v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003283685.1_ASM328368v1_genomic_prodigal_proteins.faa	NA	118	118	47.01	0.00
GCA_003283445.1_ASM328344v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003283445.1_ASM328344v1_genomic_prodigal_proteins.faa	NA	163	162	64.94	0.40
GCA_003282515.1_ASM328251v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003282515.1_ASM328251v1_genomic_prodigal_proteins.faa	NA	148	146	58.96	0.80
GCA_003283415.1_ASM328341v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003283415.1_ASM328341v1_genomic_prodigal_proteins.faa	NA	151	151	60.16	0.00
GCA_003282345.1_ASM328234v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003282345.1_ASM328234v1_genomic_prodigal_proteins.faa	NA	124	123	49.40	0.40
GCA_003282425.1_ASM328242v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003282425.1_ASM328242v1_genomic_prodigal_proteins.faa	NA	123	120	49.00	1.20
GCA_003279405.1_ASM327940v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279405.1_ASM327940v1_genomic_prodigal_proteins.faa	NA	116	116	46.22	0.00
GCA_003279945.1_ASM327994v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279945.1_ASM327994v1_genomic_prodigal_proteins.faa	NA	215	214	85.66	0.40
GCA_003279925.1_ASM327992v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279925.1_ASM327992v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003279875.1_ASM327987v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279875.1_ASM327987v1_genomic_prodigal_proteins.faa	NA	203	200	80.88	1.20
GCA_003279935.1_ASM327993v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279935.1_ASM327993v1_genomic_prodigal_proteins.faa	NA	216	215	86.06	0.40
GCA_003215815.1_ASM321581v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215815.1_ASM321581v1_genomic_prodigal_proteins.faa	NA	143	142	56.97	0.40
GCA_003216455.1_ASM321645v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216455.1_ASM321645v1_genomic_prodigal_proteins.faa	NA	174	171	69.32	1.20
GCA_003279455.1_ASM327945v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279455.1_ASM327945v1_genomic_prodigal_proteins.faa	NA	156	155	62.15	0.40
GCA_003279615.1_ASM327961v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279615.1_ASM327961v1_genomic_prodigal_proteins.faa	NA	210	209	83.67	0.40
GCA_003215795.1_ASM321579v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215795.1_ASM321579v1_genomic_prodigal_proteins.faa	NA	153	152	60.96	0.40
GCA_003215895.1_ASM321589v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215895.1_ASM321589v1_genomic_prodigal_proteins.faa	NA	137	137	54.58	0.00
GCA_003279445.1_ASM327944v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279445.1_ASM327944v1_genomic_prodigal_proteins.faa	NA	222	221	88.45	0.40
GCA_003279785.1_ASM327978v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279785.1_ASM327978v1_genomic_prodigal_proteins.faa	NA	239	237	95.22	0.80
GCA_003215725.1_ASM321572v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215725.1_ASM321572v1_genomic_prodigal_proteins.faa	NA	174	174	69.32	0.00
GCA_003215775.1_ASM321577v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215775.1_ASM321577v1_genomic_prodigal_proteins.faa	NA	200	199	79.68	0.40
GCA_003215695.1_ASM321569v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215695.1_ASM321569v1_genomic_prodigal_proteins.faa	NA	141	140	56.18	0.40
GCA_003215635.1_ASM321563v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215635.1_ASM321563v1_genomic_prodigal_proteins.faa	NA	198	198	78.88	0.00
GCA_003215555.1_ASM321555v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215555.1_ASM321555v1_genomic_prodigal_proteins.faa	NA	194	192	77.29	0.80
GCA_003215545.1_ASM321554v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215545.1_ASM321554v1_genomic_prodigal_proteins.faa	NA	152	152	60.56	0.00
GCA_003215655.1_ASM321565v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215655.1_ASM321565v1_genomic_prodigal_proteins.faa	NA	235	235	93.63	0.00
GCA_003215535.1_ASM321553v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215535.1_ASM321553v1_genomic_prodigal_proteins.faa	NA	222	221	88.45	0.40
GCA_003215475.1_ASM321547v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215475.1_ASM321547v1_genomic_prodigal_proteins.faa	NA	170	168	67.73	0.80
GCA_003214975.1_ASM321497v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214975.1_ASM321497v1_genomic_prodigal_proteins.faa	NA	160	159	63.75	0.40
GCA_003214935.1_ASM321493v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214935.1_ASM321493v1_genomic_prodigal_proteins.faa	NA	190	189	75.70	0.40
GCA_003214835.1_ASM321483v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214835.1_ASM321483v1_genomic_prodigal_proteins.faa	NA	117	114	46.61	1.20
GCA_003214875.1_ASM321487v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214875.1_ASM321487v1_genomic_prodigal_proteins.faa	NA	203	201	80.88	0.80
GCA_003214855.1_ASM321485v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214855.1_ASM321485v1_genomic_prodigal_proteins.faa	NA	159	156	63.35	1.20
GCA_003214755.1_ASM321475v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214755.1_ASM321475v1_genomic_prodigal_proteins.faa	NA	144	143	57.37	0.40
GCA_003214815.1_ASM321481v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214815.1_ASM321481v1_genomic_prodigal_proteins.faa	NA	224	223	89.24	0.40
GCA_003214415.1_ASM321441v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214415.1_ASM321441v1_genomic_prodigal_proteins.faa	NA	160	159	63.75	0.40
GCA_003214715.1_ASM321471v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214715.1_ASM321471v1_genomic_prodigal_proteins.faa	NA	183	179	72.91	1.59
GCA_003214695.1_ASM321469v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214695.1_ASM321469v1_genomic_prodigal_proteins.faa	NA	211	211	84.06	0.00
GCA_003214355.1_ASM321435v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214355.1_ASM321435v1_genomic_prodigal_proteins.faa	NA	227	224	90.44	1.20
GCA_003214295.1_ASM321429v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214295.1_ASM321429v1_genomic_prodigal_proteins.faa	NA	197	191	78.49	2.39
GCA_003214215.1_ASM321421v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214215.1_ASM321421v1_genomic_prodigal_proteins.faa	NA	184	180	73.31	1.59
GCA_003214115.1_ASM321411v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214115.1_ASM321411v1_genomic_prodigal_proteins.faa	NA	176	176	70.12	0.00
GCA_003213355.1_ASM321335v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213355.1_ASM321335v1_genomic_prodigal_proteins.faa	NA	172	170	68.53	0.80
GCA_003214315.1_ASM321431v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214315.1_ASM321431v1_genomic_prodigal_proteins.faa	NA	206	205	82.07	0.40
GCA_003213275.1_ASM321327v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213275.1_ASM321327v1_genomic_prodigal_proteins.faa	NA	153	153	60.96	0.00
GCA_003213255.1_ASM321325v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213255.1_ASM321325v1_genomic_prodigal_proteins.faa	NA	178	178	70.92	0.00
GCA_003213335.1_ASM321333v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213335.1_ASM321333v1_genomic_prodigal_proteins.faa	NA	221	221	88.05	0.00
GCA_003209585.1_ASM320958v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209585.1_ASM320958v1_genomic_prodigal_proteins.faa	NA	219	214	87.25	1.99
GCA_003212395.1_ASM321239v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212395.1_ASM321239v1_genomic_prodigal_proteins.faa	NA	226	224	90.04	0.80
GCA_003209475.1_ASM320947v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209475.1_ASM320947v1_genomic_prodigal_proteins.faa	NA	188	187	74.90	0.40
GCA_003209565.1_ASM320956v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209565.1_ASM320956v1_genomic_prodigal_proteins.faa	NA	204	203	81.27	0.40
GCA_003209715.1_ASM320971v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209715.1_ASM320971v1_genomic_prodigal_proteins.faa	NA	235	235	93.63	0.00
GCA_003212035.1_ASM321203v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212035.1_ASM321203v1_genomic_prodigal_proteins.faa	NA	155	151	61.75	1.59
GCA_003209505.1_ASM320950v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209505.1_ASM320950v1_genomic_prodigal_proteins.faa	NA	202	202	80.48	0.00
GCA_003209425.1_ASM320942v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209425.1_ASM320942v1_genomic_prodigal_proteins.faa	NA	167	165	66.53	0.80
GCA_003212005.1_ASM321200v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212005.1_ASM321200v1_genomic_prodigal_proteins.faa	NA	125	125	49.80	0.00
GCA_003209415.1_ASM320941v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209415.1_ASM320941v1_genomic_prodigal_proteins.faa	NA	160	158	63.75	0.80
GCA_003211975.1_ASM321197v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211975.1_ASM321197v1_genomic_prodigal_proteins.faa	NA	173	172	68.92	0.40
GCA_003209375.1_ASM320937v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209375.1_ASM320937v1_genomic_prodigal_proteins.faa	NA	195	195	77.69	0.00
GCA_003211895.1_ASM321189v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211895.1_ASM321189v1_genomic_prodigal_proteins.faa	NA	152	150	60.56	0.80
GCA_003211155.1_ASM321115v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211155.1_ASM321115v1_genomic_prodigal_proteins.faa	NA	146	144	58.17	0.80
GCA_003211315.1_ASM321131v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003211315.1_ASM321131v1_genomic_prodigal_proteins.faa	NA	192	189	76.49	1.20
GCA_003210915.1_ASM321091v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210915.1_ASM321091v1_genomic_prodigal_proteins.faa	NA	184	182	73.31	0.80
GCA_003208845.1_ASM320884v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003208845.1_ASM320884v1_genomic_prodigal_proteins.faa	NA	200	199	79.68	0.40
GCA_003248995.1_ASM324899v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003248995.1_ASM324899v1_genomic_prodigal_proteins.faa	NA	246	245	98.01	0.40
GCA_003249045.1_ASM324904v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003249045.1_ASM324904v1_genomic_prodigal_proteins.faa	NA	249	247	99.20	0.80
GCA_003249115.1_ASM324911v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003249115.1_ASM324911v1_genomic_prodigal_proteins.faa	NA	245	245	97.61	0.00
GCA_003011885.1_ASM301188v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003011885.1_ASM301188v1_genomic_prodigal_proteins.faa	NA	248	247	98.80	0.40
GCA_002252705.1_ASM225270v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002252705.1_ASM225270v1_genomic_prodigal_proteins.faa	NA	251	249	100.00	0.80
GCA_003249095.1_ASM324909v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003249095.1_ASM324909v1_genomic_prodigal_proteins.faa	NA	245	242	97.61	1.20
GCA_000024045.1_ASM2404v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000024045.1_ASM2404v1_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_000021805.1_ASM2180v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000021805.1_ASM2180v1_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_000021825.1_ASM2182v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000021825.1_ASM2182v1_genomic_prodigal_proteins.faa	NA	246	238	98.01	3.19
GCA_000017845.1_ASM1784v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000017845.1_ASM1784v1_genomic_prodigal_proteins.faa	NA	247	241	98.41	2.79
GCA_000169335.1_ASM16933v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000169335.1_ASM16933v1_genomic_prodigal_proteins.faa	NA	247	239	98.41	3.59
