assembly_id	label	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_003279405.1_ASM327940v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-335-J19_Prochlorococcus_A_marinus_S_#_GCA_003279405.1	NA	116	116	46.22	0.00	107	No
GCA_003279445.1_ASM327944v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_Prochlorococcus_sp._AG-402-G10_Prochlorococcus_sp003279445_#_GCA_003279445.1	NA	222	221	88.45	0.40	213	Yes
GCA_003279455.1_ASM327945v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-G19_Prochlorococcus_B_sp003279455_#_GCA_003279455.1	NA	156	155	62.15	0.40	151	Yes
GCA_003279485.1_ASM327948v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-402-F05_Prochlorococcus_A_sp003216635_#_GCA_003279485.1	NA	209	208	83.27	0.40	201	Yes
GCA_003279495.1_ASM327949v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-G08_Prochlorococcus_B_marinus_B_#_GCA_003279495.1	NA	198	197	78.88	0.40	190	Yes
GCA_003279505.1_ASM327950v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-E17_Prochlorococcus_B_sp003279615_#_GCA_003279505.1	NA	152	150	60.56	0.80	143	Yes
GCA_003279535.1_ASM327953v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-402-C22_Prochlorococcus_A_sp003279535_#_GCA_003279535.1	NA	202	201	80.48	0.40	193	Yes
GCA_003279565.1_ASM327956v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-C09_Prochlorococcus_B_sp003279565_#_GCA_003279565.1	NA	202	201	80.48	0.40	194	Yes
GCA_003279585.1_ASM327958v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-A08_Prochlorococcus_B_sp003279585_#_GCA_003279585.1	NA	210	209	83.67	0.40	202	Yes
GCA_003279615.1_ASM327961v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-B19_Prochlorococcus_B_sp003279615_#_GCA_003279615.1	NA	210	209	83.67	0.40	203	Yes
GCA_003279635.1_ASM327963v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-B05_Prochlorococcus_B_sp003279635_#_GCA_003279635.1	NA	213	212	84.86	0.40	202	Yes
GCA_003279655.1_ASM327965v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-402-A21_Prochlorococcus_B_sp003279655_#_GCA_003279655.1	NA	222	220	88.45	0.80	212	Yes
GCA_003279745.1_ASM327974v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-388-L21_Prochlorococcus_B_marinus_B_#_GCA_003279745.1	NA	169	168	67.33	0.40	162	Yes
GCA_003279785.1_ASM327978v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-J02_Prochlorococcus_A_marinus_S_#_GCA_003279785.1	NA	239	237	95.22	0.80	228	Yes
GCA_003279795.1_ASM327979v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-388-O02_Prochlorococcus_B_marinus_B_#_GCA_003279795.1	NA	203	200	80.88	1.20	192	Yes
GCA_003279845.1_ASM327984v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-F11_Prochlorococcus_A_sp003279845_#_GCA_003279845.1	NA	211	211	84.06	0.00	206	Yes
GCA_003279855.1_ASM327985v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-E21_Prochlorococcus_A_sp003279855_#_GCA_003279855.1	NA	240	239	95.62	0.40	231	Yes
GCA_003279865.1_ASM327986v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-I18_Prochlorococcus_A_marinus_S_#_GCA_003279865.1	NA	235	235	93.63	0.00	229	Yes
GCA_003279875.1_ASM327987v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-D03_Prochlorococcus_A_sp003279875_#_GCA_003279875.1	NA	203	200	80.88	1.20	191	Yes
GCA_003279925.1_ASM327992v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-B05_Prochlorococcus_A_marinus_S_#_GCA_003279925.1	NA	206	204	82.07	0.80	196	Yes
GCA_003279935.1_ASM327993v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-A04_Prochlorococcus_A_sp003279935_#_GCA_003279935.1	NA	216	215	86.06	0.40	209	Yes
GCA_003279945.1_ASM327994v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-388-A01_Prochlorococcus_A_sp003279945_#_GCA_003279945.1	NA	215	214	85.66	0.40	206	Yes
GCA_003280025.1_ASM328002v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-363-P06_Prochlorococcus_A_sp003280025_#_GCA_003280025.1	NA	239	239	95.22	0.00	233	Yes
GCA_003280055.1_ASM328005v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-P08_Prochlorococcus_sp._AG-363-P19_AG-363-P08_sp003280055_#_GCA_003280055.1	NA	202	202	80.48	0.00	193	Yes
GCA_003280085.1_ASM328008v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-O06_Prochlorococcus_sp._AG-363-O06_AG-363-O06_sp003280085_#_GCA_003280085.1	NA	194	193	77.29	0.40	185	Yes
GCA_003280095.1_ASM328009v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-J23_Prochlorococcus_sp._AG-363-O16_AG-363-J23_sp003280095_#_GCA_003280095.1	NA	150	149	59.76	0.40	139	Yes
GCA_003280105.1_ASM328010v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-N20_Prochlorococcus_sp._AG-363-N20_AG-363-N20_sp003280105_#_GCA_003280105.1	NA	185	185	73.71	0.00	177	Yes
GCA_003280135.1_ASM328013v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-N16_Prochlorococcus_sp._AG-363-N16_AG-363-N16_sp003280135_#_GCA_003280135.1	NA	194	193	77.29	0.40	189	Yes
GCA_003280165.1_ASM328016v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-363-L17_Prochlorococcus_A_sp003280165_#_GCA_003280165.1	NA	133	133	52.99	0.00	124	No
GCA_003280185.1_ASM328018v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-P08_Prochlorococcus_sp._AG-363-L02_AG-363-P08_sp003280185_#_GCA_003280185.1	NA	123	122	49.00	0.40	114	No
GCA_003280225.1_ASM328022v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-K07_Prochlorococcus_sp._AG-363-K07_AG-363-K07_sp003280225_#_GCA_003280225.1	NA	215	215	85.66	0.00	205	Yes
GCA_003280245.1_ASM328024v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-J23_Prochlorococcus_sp._AG-363-J23_AG-363-J23_sp003280245_#_GCA_003280245.1	NA	170	170	67.73	0.00	167	Yes
GCA_003280255.1_ASM328025v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_Prochlorococcus_sp._AG-363-I21_Prochlorococcus_sp003212515_#_GCA_003280255.1	NA	162	161	64.54	0.40	154	Yes
GCA_003280265.1_ASM328026v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-363-G03_Prochlorococcus_B_sp003280265_#_GCA_003280265.1	NA	134	133	53.39	0.40	127	Yes
GCA_003280295.1_ASM328029v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-K07_Prochlorococcus_sp._AG-363-C20_AG-363-K07_sp003280295_#_GCA_003280295.1	NA	210	210	83.67	0.00	203	Yes
GCA_003280335.1_ASM328033v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-363-B18_Prochlorococcus_A_sp003216135_#_GCA_003280335.1	NA	221	219	88.05	0.80	213	Yes
GCA_003280345.1_ASM328034v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-A16_Prochlorococcus_sp._AG-363-A16_AG-363-A16_sp003280345_#_GCA_003280345.1	NA	225	223	89.64	0.80	212	Yes
GCA_003280445.1_ASM328044v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-363-A03_Prochlorococcus_B_sp003280445_#_GCA_003280445.1	NA	182	179	72.51	1.20	173	Yes
GCA_003280515.1_ASM328051v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-P18_Prochlorococcus_A_sp003280515_#_GCA_003280515.1	NA	220	219	87.65	0.40	214	Yes
GCA_003280545.1_ASM328054v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-P15_Prochlorococcus_A_marinus_E_#_GCA_003280545.1	NA	184	181	73.31	1.20	173	Yes
GCA_003280565.1_ASM328056v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-P11_Prochlorococcus_A_sp000635495_#_GCA_003280565.1	NA	218	218	86.85	0.00	209	Yes
GCA_003280575.1_ASM328057v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-P07_Prochlorococcus_A_sp003280575_#_GCA_003280575.1	NA	225	223	89.64	0.80	213	Yes
GCA_003280645.1_ASM328064v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-N23_Prochlorococcus_A_sp000635495_#_GCA_003280645.1	NA	167	165	66.53	0.80	153	Yes
GCA_003280655.1_ASM328065v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-O17_Prochlorococcus_A_sp003280655_#_GCA_003280655.1	NA	231	230	92.03	0.40	222	Yes
GCA_003280685.1_ASM328068v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-N22_Prochlorococcus_A_sp001989455_#_GCA_003280685.1	NA	205	203	81.67	0.80	191	Yes
GCA_003280725.1_ASM328072v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-M18_Prochlorococcus_A_sp003280725_#_GCA_003280725.1	NA	194	194	77.29	0.00	180	Yes
GCA_003280735.1_ASM328073v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-L22_Prochlorococcus_A_sp001989455_#_GCA_003280735.1	NA	183	182	72.91	0.40	172	Yes
GCA_003280775.1_ASM328077v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-L20_Prochlorococcus_A_sp000635495_#_GCA_003280775.1	NA	221	220	88.05	0.40	215	Yes
GCA_003280805.1_ASM328080v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-L02_Prochlorococcus_A_sp000634215_#_GCA_003280805.1	NA	221	220	88.05	0.40	212	Yes
GCA_003280815.1_ASM328081v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-K23_Prochlorococcus_A_sp000634215_#_GCA_003280815.1	NA	192	190	76.49	0.80	178	Yes
GCA_003280835.1_ASM328083v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-K20_Prochlorococcus_A_sp000635495_#_GCA_003280835.1	NA	222	221	88.45	0.40	214	Yes
GCA_003280885.1_ASM328088v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-J04_Prochlorococcus_A_sp003280885_#_GCA_003280885.1	NA	153	151	60.96	0.80	144	Yes
GCA_003280895.1_ASM328089v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-I20_Prochlorococcus_A_sp003280895_#_GCA_003280895.1	NA	211	209	84.06	0.80	199	Yes
GCA_003280915.1_ASM328091v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-I04_Prochlorococcus_A_sp003280915_#_GCA_003280915.1	NA	231	228	92.03	1.20	220	Yes
GCA_003280935.1_ASM328093v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-B23_Prochlorococcus_A_sp003280935_#_GCA_003280935.1	NA	177	175	70.52	0.80	167	Yes
GCA_003280965.1_ASM328096v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-B18_Prochlorococcus_A_sp000634515_#_GCA_003280965.1	NA	238	236	94.82	0.80	227	Yes
GCA_003280985.1_ASM328098v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-A18_Prochlorococcus_A_sp003280985_#_GCA_003280985.1	NA	174	172	69.32	0.80	167	Yes
GCA_003280995.1_ASM328099v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-355-A09_Prochlorococcus_A_sp003280995_#_GCA_003280995.1	NA	204	203	81.27	0.40	198	Yes
GCA_003281125.1_ASM328112v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-N23_Prochlorococcus_A_sp003281125_#_GCA_003281125.1	NA	152	148	60.56	1.59	141	Yes
GCA_003281145.1_ASM328114v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-N19_Prochlorococcus_A_sp001989455_#_GCA_003281145.1	NA	213	211	84.86	0.80	205	Yes
GCA_003281165.1_ASM328116v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-M18_Prochlorococcus_A_sp003281165_#_GCA_003281165.1	NA	203	202	80.88	0.40	198	Yes
GCA_003281185.1_ASM328118v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-M15_Prochlorococcus_A_sp003281185_#_GCA_003281185.1	NA	211	211	84.06	0.00	206	Yes
GCA_003281205.1_ASM328120v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-M08_Prochlorococcus_A_sp001989455_#_GCA_003281205.1	NA	219	215	87.25	1.59	207	Yes
GCA_003281225.1_ASM328122v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-L20_Prochlorococcus_A_sp003281225_#_GCA_003281225.1	NA	238	236	94.82	0.80	229	Yes
GCA_003281235.1_ASM328123v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-L13_Prochlorococcus_A_sp003280655_#_GCA_003281235.1	NA	166	163	66.14	1.20	158	Yes
GCA_003281255.1_ASM328125v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-L02_Prochlorococcus_A_sp003281255_#_GCA_003281255.1	NA	229	227	91.24	0.80	221	Yes
GCA_003281285.1_ASM328128v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K22_Prochlorococcus_A_sp003281285_#_GCA_003281285.1	NA	146	145	58.17	0.40	140	Yes
GCA_003281315.1_ASM328131v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K20_Prochlorococcus_A_sp003281315_#_GCA_003281315.1	NA	217	215	86.45	0.80	206	Yes
GCA_003281335.1_ASM328133v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K19_Prochlorococcus_A_sp003281335_#_GCA_003281335.1	NA	223	220	88.84	1.20	212	Yes
GCA_003281365.1_ASM328136v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K18_Prochlorococcus_A_sp003281365_#_GCA_003281365.1	NA	230	229	91.63	0.40	221	Yes
GCA_003281385.1_ASM328138v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K17_Prochlorococcus_A_sp003281385_#_GCA_003281385.1	NA	228	226	90.84	0.80	220	Yes
GCA_003281405.1_ASM328140v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K16_Prochlorococcus_A_sp003281405_#_GCA_003281405.1	NA	232	231	92.43	0.40	227	Yes
GCA_003281415.1_ASM328141v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K15_Prochlorococcus_A_sp003281415_#_GCA_003281415.1	NA	181	179	72.11	0.80	172	Yes
GCA_003281445.1_ASM328144v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-K02_Prochlorococcus_A_sp003279115_#_GCA_003281445.1	NA	225	220	89.64	1.99	211	Yes
GCA_003281455.1_ASM328145v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-J21_Prochlorococcus_A_sp003281455_#_GCA_003281455.1	NA	222	218	88.45	1.59	212	Yes
GCA_003281485.1_ASM328148v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-J20_Prochlorococcus_A_sp003281485_#_GCA_003281485.1	NA	220	220	87.65	0.00	212	Yes
GCA_003281505.1_ASM328150v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-J14_Prochlorococcus_A_sp003281505_#_GCA_003281505.1	NA	223	221	88.84	0.80	216	Yes
GCA_003281525.1_ASM328152v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-J06_Prochlorococcus_A_sp003281525_#_GCA_003281525.1	NA	189	188	75.30	0.40	179	Yes
GCA_003281565.1_ASM328156v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-I22_Prochlorococcus_A_marinus_D_#_GCA_003281565.1	NA	162	162	64.54	0.00	154	Yes
GCA_003281585.1_ASM328158v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-I15_Prochlorococcus_A_sp003281585_#_GCA_003281585.1	NA	215	213	85.66	0.80	207	Yes
GCA_003281605.1_ASM328160v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-I06_Prochlorococcus_A_sp003281605_#_GCA_003281605.1	NA	234	233	93.23	0.40	226	Yes
GCA_003281625.1_ASM328162v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-I04_Prochlorococcus_A_sp003281625_#_GCA_003281625.1	NA	229	227	91.24	0.80	219	Yes
GCA_003281635.1_ASM328163v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-G22_Prochlorococcus_A_sp003281635_#_GCA_003281635.1	NA	199	198	79.28	0.40	190	Yes
GCA_003281645.1_ASM328164v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-G20_Prochlorococcus_A_sp003281645_#_GCA_003281645.1	NA	213	210	84.86	1.20	207	Yes
GCA_003281685.1_ASM328168v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-E23_Prochlorococcus_A_sp003281685_#_GCA_003281685.1	NA	219	217	87.25	0.80	214	Yes
GCA_003281705.1_ASM328170v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-C10_Prochlorococcus_A_sp003211415_#_GCA_003281705.1	NA	179	177	71.31	0.80	167	Yes
GCA_003281715.1_ASM328171v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-347-B23_Prochlorococcus_A_sp003281715_#_GCA_003281715.1	NA	192	190	76.49	0.80	184	Yes
GCA_003282225.1_ASM328222v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-335-I21_Prochlorococcus_A_sp003282225_#_GCA_003282225.1	NA	137	137	54.58	0.00	126	Yes
GCA_003282345.1_ASM328234v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-335-E22_Prochlorococcus_A_marinus_S_#_GCA_003282345.1	NA	124	123	49.40	0.40	119	No
GCA_003282425.1_ASM328242v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-335-A05_Prochlorococcus_A_sp003282425_#_GCA_003282425.1	NA	123	120	49.00	1.20	114	No
GCA_003282515.1_ASM328251v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-331-M18_Prochlorococcus_B_marinus_B_#_GCA_003282515.1	NA	148	146	58.96	0.80	137	Yes
GCA_003283415.1_ASM328341v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-321-E21_Prochlorococcus_A_sp003283415_#_GCA_003283415.1	NA	151	151	60.16	0.00	139	Yes
GCA_003283445.1_ASM328344v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-321-D23_Prochlorococcus_A_marinus_S_#_GCA_003283445.1	NA	163	162	64.94	0.40	152	Yes
GCA_003283665.1_ASM328366v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-315-I14_Prochlorococcus_B_sp003283665_#_GCA_003283665.1	NA	114	113	45.42	0.40	109	No
GCA_003283685.1_ASM328368v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-315-D17_Prochlorococcus_B_sp003283685_#_GCA_003283685.1	NA	118	118	47.01	0.00	111	No
